age,dependents,work_experience,monthly_income,annual_income,existing_loans,existing_emi,savings,assets,cibil_score,loan_amount,interest_rate,loan_tenure,dti_ratio,loan_to_income_ratio,gender,marital_status,education,occupation,loan_type,default,gender_enc,marital_enc,education_enc,occupation_enc,loan_type_enc
37,3,14.561838990373131,32012.3,384147.56,3,3416.61,292438.45,843505.25,368,714968.77,11.19,12,0.1067,1.8612,Female,Divorced,High School,Student,Vehicle Loan,1,0,0,1,4,6
54,2,1.5001019214889832,22979.57,275754.89,4,9306.42,337057.14,710873.19,815,273782.24,7.43,120,0.405,0.9928,Male,Single,Graduate,Self-employed,Gold Loan,1,1,2,0,3,3
44,3,5.748470325416263,83431.81,1001181.75,4,9167.67,1322088.2,2960473.03,791,298768.14,9.79,24,0.1099,0.2984,Male,Married,Graduate,Business,Home Loan,0,1,1,0,0,4
52,2,8.963352758189275,64052.34,768628.13,2,322.29,1105141.11,2599172.4,539,539818.4,9.12,180,0.005,0.7023,Female,Married,Post Graduate,Government,Business Loan,0,0,1,3,1,1
21,3,14.615898046988553,73841.63,886099.54,0,18758.76,1470465.73,2795543.52,660,183058.83,8.68,36,0.254,0.2066,Female,Married,High School,Salaried,Gold Loan,0,0,1,1,2,3
28,0,14.917495246948786,34231.28,410775.32,2,12433.85,160009.44,704452.78,740,235551.17,11.23,12,0.3632,0.5734,Male,Married,High School,Self-employed,Gold Loan,0,1,1,1,3,3
43,2,0.7420008966981739,112266.73,1347200.73,0,19627.33,2550174.74,3214007.74,330,369412.62,11.12,240,0.1748,0.2742,Female,Single,PhD,Salaried,Personal Loan,1,0,2,2,2,5
60,2,28.300688100509234,16541.52,198498.29,0,6193.94,172847.91,454436.39,621,154040.97,11.41,60,0.3744,0.776,Male,Married,Graduate,Business,Gold Loan,0,1,1,0,0,3
32,2,16.284215383155182,26075.99,312911.89,2,5715.91,542129.16,2163319.02,643,307591.88,8.11,12,0.2192,0.983,Male,Single,High School,Business,Gold Loan,0,1,2,1,0,3
32,0,0.5918150095615637,45886.55,550638.56,4,3939.7,278578.63,282841.42,835,187503.51,9.0,84,0.0859,0.3405,Female,Single,Graduate,Salaried,Business Loan,0,0,2,0,2,1
35,0,21.040055825266354,73193.86,878326.31,2,3314.16,122062.94,550763.85,654,1384651.9,8.47,36,0.0453,1.5765,Female,Married,High School,Business,Agricultural Loan,0,0,1,1,0,0
61,3,2.140545357524557,53997.63,647971.54,4,19185.01,766059.66,2930310.62,770,320376.27,10.78,48,0.3553,0.4944,Male,Divorced,PhD,Business,Education Loan,0,1,0,2,0,2
39,1,21.635112746256922,34554.07,414648.81,2,6664.01,292580.5,378451.66,404,207428.25,10.23,180,0.1929,0.5003,Male,Married,Post Graduate,Student,Personal Loan,1,1,1,3,4,5
46,3,21.044774424833292,27307.35,327688.23,2,12462.72,645617.53,2956919.49,621,758850.2,9.31,60,0.4564,2.3158,Male,Divorced,High School,Self-employed,Agricultural Loan,0,1,0,1,3,0
49,2,29.547694922156143,73431.37,881176.45,1,19835.83,249845.06,736848.04,871,267590.02,12.5,84,0.2701,0.3037,Male,Divorced,Graduate,Government,Gold Loan,0,1,0,0,1,3
42,2,10.261122570241405,57448.12,689377.47,3,10008.39,119949.72,432893.43,826,183140.97,7.66,48,0.1742,0.2657,Female,Single,PhD,Student,Gold Loan,0,0,2,2,4,3
60,3,4.329818746686252,21488.77,257865.23,2,3749.69,43738.45,198053.55,803,899886.51,13.82,84,0.1745,3.4898,Male,Divorced,Graduate,Business,Agricultural Loan,0,1,0,0,0,0
41,4,2.75607817935851,21108.65,253303.84,3,1387.24,126400.62,571918.5,384,341631.1,7.82,36,0.0657,1.3487,Female,Divorced,High School,Government,Education Loan,1,0,0,1,1,2
58,1,2.151782105195843,26178.85,314146.2,4,7772.36,374917.67,987899.23,534,867019.76,12.41,12,0.2969,2.7599,Female,Single,Post Graduate,Business,Agricultural Loan,1,0,2,3,0,0
40,0,24.30999605756438,24239.6,290875.18,1,7055.75,306096.62,597120.42,562,437117.32,9.58,84,0.2911,1.5028,Male,Married,PhD,Self-employed,Personal Loan,1,1,1,2,3,5
49,1,21.556442094831713,67366.59,808399.14,1,26946.43,609785.14,1237672.46,305,490587.55,13.06,12,0.4,0.6069,Male,Divorced,Post Graduate,Business,Home Loan,1,1,0,3,0,4
24,4,29.277456501806718,47166.51,565998.12,0,4744.88,143491.91,583117.61,793,694219.19,7.52,36,0.1006,1.2265,Female,Married,Post Graduate,Salaried,Personal Loan,0,0,1,3,2,5
27,3,9.27558120047333,50750.28,609003.32,3,7378.83,323581.39,1526566.85,588,266235.92,9.62,180,0.1454,0.4372,Female,Single,Graduate,Salaried,Vehicle Loan,1,0,2,0,2,6
48,3,24.09307359584529,40741.47,488897.65,1,1980.81,213297.18,274923.58,869,231382.7,9.35,120,0.0486,0.4733,Male,Divorced,Graduate,Salaried,Agricultural Loan,0,1,0,0,2,0
48,2,2.7904228633570227,41909.27,502911.29,4,6188.79,760667.47,806367.54,853,1157148.61,13.95,180,0.1477,2.3009,Male,Single,PhD,Salaried,Gold Loan,0,1,2,2,2,3
24,3,27.11639677255055,14057.47,168689.7,0,3009.02,266231.24,1142595.32,649,703016.36,13.9,24,0.2141,4.1675,Male,Single,Post Graduate,Government,Business Loan,0,1,2,3,1,1
42,4,1.5549092642870854,58484.1,701809.2,1,28190.17,1103672.29,2810402.62,499,419157.33,8.33,120,0.482,0.5973,Female,Single,High School,Salaried,Vehicle Loan,1,0,2,1,2,6
32,3,23.636504472242944,25897.74,310772.92,4,8456.47,603104.9,1270016.47,634,836147.85,11.41,48,0.3265,2.6905,Female,Divorced,High School,Business,Vehicle Loan,0,0,0,1,0,6
23,3,9.220665745079728,35600.21,427202.51,3,13935.24,759618.5,1331987.54,516,681551.96,10.75,12,0.3914,1.5954,Male,Single,High School,Student,Home Loan,1,1,2,1,4,4
42,4,5.435790196510596,27339.73,328076.76,4,4449.68,340366.22,812087.41,652,940947.19,8.08,36,0.1628,2.8681,Female,Married,High School,Business,Gold Loan,0,0,1,1,0,3
64,0,21.135435831496267,39637.18,475646.2,4,2864.04,417915.78,2041883.13,624,177323.74,8.17,60,0.0723,0.3728,Female,Single,Graduate,Business,Personal Loan,0,0,2,0,0,5
22,1,26.87634095317565,51218.51,614622.17,4,6574.41,1130017.49,5546486.4,527,420271.73,13.92,180,0.1284,0.6838,Male,Divorced,Post Graduate,Business,Business Loan,1,1,0,3,0,1
44,3,22.923781181498633,19824.76,237897.13,2,2542.21,298524.83,694384.91,444,1092350.55,10.17,24,0.1282,4.5917,Female,Divorced,Post Graduate,Business,Education Loan,1,0,0,3,0,2
54,1,9.392998352175182,42262.25,507147.0,1,12321.88,328427.1,1594434.92,607,1692608.96,7.88,24,0.2916,3.3375,Female,Divorced,PhD,Student,Agricultural Loan,0,0,0,2,4,0
47,1,10.607119646848087,27739.11,332869.27,4,4736.05,387866.83,853095.18,584,288153.73,8.5,180,0.1707,0.8657,Male,Married,High School,Salaried,Gold Loan,1,1,1,1,2,3
61,2,5.67913784666942,80247.85,962974.22,0,34402.21,1911458.62,8444679.62,691,502490.65,8.88,240,0.4287,0.5218,Male,Divorced,Post Graduate,Self-employed,Vehicle Loan,0,1,0,3,3,6
21,0,24.72184778643116,18605.73,223268.73,2,9196.3,382120.93,706165.91,659,449310.14,10.58,12,0.4943,2.0124,Male,Married,Graduate,Government,Vehicle Loan,1,1,1,0,1,6
28,1,3.2128090298733003,19900.3,238803.64,4,3415.87,148643.99,640053.64,464,163514.19,9.35,24,0.1716,0.6847,Female,Single,PhD,Student,Agricultural Loan,1,0,2,2,4,0
43,2,27.096417818062505,29268.23,351218.75,4,10317.93,670767.86,1619851.79,880,351495.49,10.19,48,0.3525,1.0008,Female,Married,High School,Student,Agricultural Loan,0,0,1,1,4,0
58,4,18.034027410612044,20839.67,250076.07,1,6850.9,491266.69,875876.48,523,125122.16,8.17,36,0.3287,0.5003,Female,Single,PhD,Student,Gold Loan,1,0,2,2,4,3
26,4,17.665648670909906,31741.22,380894.63,2,3086.24,200504.2,950213.4,423,386985.58,9.29,12,0.0972,1.016,Male,Single,Post Graduate,Government,Agricultural Loan,0,1,2,3,1,0
42,4,25.13464404289336,26456.81,317481.66,4,12143.79,571430.45,1060996.25,643,192833.98,7.49,48,0.459,0.6074,Male,Single,Graduate,Business,Home Loan,0,1,2,0,0,4
45,4,20.025997541840134,38293.96,459527.5,4,3818.72,816184.51,4054266.71,823,506830.46,13.23,24,0.0997,1.1029,Female,Divorced,Post Graduate,Government,Personal Loan,0,0,0,3,1,5
38,4,9.12717774714843,66492.42,797909.03,3,24501.03,127288.58,182569.44,351,345270.08,8.39,60,0.3685,0.4327,Female,Married,PhD,Student,Business Loan,1,0,1,2,4,1
37,2,10.485453663504797,37902.33,454827.91,0,6587.61,621706.22,646626.16,428,340901.19,12.3,12,0.1738,0.7495,Female,Divorced,Graduate,Business,Education Loan,0,0,0,0,0,2
32,0,5.1916257337390785,40031.13,480373.59,0,7347.35,321107.98,1439583.01,434,1533000.05,9.45,180,0.1835,3.1913,Female,Divorced,Post Graduate,Student,Business Loan,0,0,0,3,4,1
26,0,13.921897256964503,19256.55,231078.58,1,4385.19,318042.89,1064304.33,426,468198.36,10.32,24,0.2277,2.0261,Male,Married,Post Graduate,Self-employed,Business Loan,1,1,1,3,3,1
46,2,3.304642972361329,33508.83,402105.96,2,14484.33,737591.34,1981542.98,370,1987877.23,9.04,36,0.4323,4.9437,Male,Single,Graduate,Salaried,Home Loan,1,1,2,0,2,4
47,2,19.591095219806228,28196.34,338356.03,4,1977.3,351662.52,466957.09,572,632286.08,11.88,36,0.0701,1.8687,Male,Married,Post Graduate,Salaried,Business Loan,1,1,1,3,2,1
28,3,5.076865233420131,54665.31,655983.71,2,1491.53,575707.43,1899587.04,486,849533.19,12.91,48,0.0273,1.2951,Female,Divorced,High School,Student,Business Loan,1,0,0,1,4,1
39,1,25.91795319241755,22954.28,275451.39,1,4614.28,509475.34,1311849.24,302,220660.83,9.0,120,0.201,0.8011,Male,Married,Post Graduate,Business,Personal Loan,1,1,1,3,0,5
62,4,21.013877607848478,21668.32,260019.86,3,602.22,507139.34,1488194.12,584,253991.76,8.7,240,0.0278,0.9768,Male,Single,PhD,Self-employed,Gold Loan,1,1,2,2,3,3
21,1,26.745337635937663,43934.6,527215.24,1,15104.74,106824.16,376188.47,321,448566.0,11.77,36,0.3438,0.8508,Female,Divorced,Post Graduate,Self-employed,Home Loan,1,0,0,3,3,4
49,3,2.610929627606706,119140.87,1429690.41,0,45292.89,2647966.02,9426055.78,465,1167599.15,8.37,12,0.3802,0.8167,Female,Married,Graduate,Business,Business Loan,0,0,1,0,0,1
55,0,23.955280035066064,32677.13,392125.6,3,13964.78,94883.82,459465.11,609,330921.6,11.48,12,0.4274,0.8439,Female,Single,High School,Business,Education Loan,0,0,2,1,0,2
60,4,26.424141750850282,40171.98,482063.77,4,14940.81,351809.45,1273625.39,776,140763.74,7.66,84,0.3719,0.292,Male,Divorced,Post Graduate,Self-employed,Personal Loan,0,1,0,3,3,5
34,0,1.3370942672415487,64139.34,769672.02,1,29387.08,1189092.27,2803423.63,797,608281.04,11.34,60,0.4582,0.7903,Male,Divorced,Post Graduate,Salaried,Gold Loan,0,1,0,3,2,3
55,2,29.972278656035297,49312.97,591755.6,2,18450.47,930626.94,2157687.69,733,465646.78,10.59,120,0.3742,0.7869,Male,Single,PhD,Salaried,Agricultural Loan,0,1,2,2,2,0
40,1,9.019329484746972,49507.91,594094.89,2,23171.57,875988.14,2547937.49,533,284700.19,7.8,120,0.468,0.4792,Male,Married,PhD,Self-employed,Agricultural Loan,1,1,1,2,3,0
33,0,6.351636426273036,34299.45,411593.37,0,3311.8,65154.79,132740.56,675,328255.97,11.54,36,0.0966,0.7975,Female,Single,Post Graduate,Government,Personal Loan,0,0,2,3,1,5
58,3,12.447156697716933,34702.22,416426.62,0,8673.18,140829.21,352883.61,545,220387.15,10.13,120,0.2499,0.5292,Female,Divorced,PhD,Self-employed,Education Loan,1,0,0,2,3,2
28,0,0.25906176484035703,23084.37,277012.39,0,11472.13,520159.55,2272291.54,602,926459.31,8.52,240,0.497,3.3445,Male,Single,Post Graduate,Student,Gold Loan,0,1,2,3,4,3
63,4,26.577189779814848,48621.64,583459.67,0,16569.72,139719.72,620222.33,704,450746.0,9.47,180,0.3408,0.7725,Male,Divorced,Graduate,Government,Vehicle Loan,0,1,0,0,1,6
40,4,8.05472647687817,47960.48,575525.78,4,21070.03,134603.78,472616.75,320,536264.03,10.44,36,0.4393,0.9318,Female,Single,Post Graduate,Business,Vehicle Loan,1,0,2,3,0,6
53,1,15.647745009251805,55842.96,670115.5,3,848.64,1129136.61,3761564.79,556,274541.8,7.64,60,0.0152,0.4097,Male,Married,Graduate,Self-employed,Home Loan,1,1,1,0,3,4
46,2,18.70678558853556,27095.89,325150.67,0,11810.53,426736.21,1155772.06,698,1288490.32,13.7,180,0.4359,3.9627,Male,Single,High School,Self-employed,Gold Loan,0,1,2,1,3,3
59,4,23.73275387398888,59759.33,717111.98,1,20847.44,543098.14,1924520.23,828,527886.91,11.66,24,0.3489,0.7361,Female,Divorced,Graduate,Government,Agricultural Loan,0,0,0,0,1,0
41,3,7.506183396625166,71682.42,860189.1,4,6120.08,344888.6,1456883.05,350,79785.05,7.72,120,0.0854,0.0928,Male,Married,High School,Self-employed,Gold Loan,1,1,1,1,3,3
62,1,21.514391022145663,17529.23,210350.78,3,225.08,374002.27,1477828.17,746,639208.06,12.76,120,0.0128,3.0388,Male,Divorced,High School,Student,Home Loan,0,1,0,1,4,4
63,4,3.5298264312641603,30390.23,364682.76,4,3949.61,721353.69,823669.11,569,358091.37,9.26,180,0.13,0.9819,Female,Married,High School,Salaried,Business Loan,1,0,1,1,2,1
61,3,21.12705503666649,73498.05,881976.6,2,33653.78,157973.01,619968.26,894,388032.33,11.18,12,0.4579,0.44,Male,Divorced,PhD,Self-employed,Personal Loan,0,1,0,2,3,5
29,0,27.57886597672669,24594.22,295130.59,4,8216.1,338037.86,1311516.12,561,979652.07,8.94,180,0.3341,3.3194,Male,Divorced,Post Graduate,Salaried,Home Loan,1,1,0,3,2,4
44,3,2.5507880505967604,49874.12,598489.44,4,22928.86,349616.71,488051.69,664,474898.94,12.13,12,0.4597,0.7935,Male,Divorced,Graduate,Business,Business Loan,0,1,0,0,0,1
57,1,3.5010840244575023,36502.85,438034.19,2,8142.89,735346.15,1177281.43,348,1740832.25,12.06,36,0.2231,3.9742,Female,Married,High School,Business,Gold Loan,0,0,1,1,0,3
61,4,16.716824997920888,44290.59,531487.12,2,20741.88,396829.59,1647491.25,817,481409.97,10.86,240,0.4683,0.9058,Male,Divorced,Graduate,Self-employed,Business Loan,0,1,0,0,3,1
37,2,1.3920126702895708,37176.56,446118.74,2,8605.63,648228.14,2097639.24,417,304585.28,8.69,48,0.2315,0.6827,Male,Single,High School,Business,Vehicle Loan,0,1,2,1,0,6
44,2,5.621715278668469,56823.35,681880.19,4,5803.22,761946.48,3266095.76,752,103711.64,8.78,240,0.1021,0.1521,Male,Divorced,PhD,Self-employed,Personal Loan,0,1,0,2,3,5
41,3,5.705764091539471,19674.72,236096.61,2,1489.31,264724.07,460348.94,696,249123.5,9.68,12,0.0757,1.0552,Male,Divorced,High School,Salaried,Business Loan,0,1,0,1,2,1
59,3,14.437423881939077,20994.3,251931.55,0,10432.19,435295.46,488601.33,326,341876.18,8.02,180,0.4969,1.357,Male,Married,High School,Government,Agricultural Loan,1,1,1,1,1,0
61,3,7.454610879314015,87440.0,1049280.01,1,14596.48,1033479.76,1702933.86,671,1429779.13,9.36,36,0.1669,1.3626,Male,Divorced,Post Graduate,Self-employed,Gold Loan,0,1,0,3,3,3
59,4,14.26568566708793,128055.36,1536664.35,1,10247.82,2618577.12,7358935.39,396,306066.15,11.79,120,0.08,0.1992,Male,Divorced,Graduate,Government,Agricultural Loan,0,1,0,0,1,0
33,2,15.635273648382666,36197.61,434371.3,2,152.18,338766.8,1047863.64,828,1645590.09,12.82,24,0.0042,3.7884,Female,Divorced,Post Graduate,Salaried,Education Loan,0,0,0,3,2,2
31,2,21.91933162610863,101636.67,1219639.98,3,14512.17,510216.84,2260671.06,485,176548.69,9.33,120,0.1428,0.1448,Male,Divorced,PhD,Salaried,Agricultural Loan,1,1,0,2,2,0
39,1,28.379765842225297,22855.23,274262.75,4,10160.48,262286.14,1013684.05,514,238476.39,8.64,120,0.4446,0.8695,Male,Divorced,Graduate,Government,Vehicle Loan,1,1,0,0,1,6
31,1,15.112416490988641,26398.13,316777.57,1,7048.42,328978.33,1632246.57,550,1089883.74,12.83,240,0.267,3.4405,Female,Single,PhD,Self-employed,Vehicle Loan,0,0,2,2,3,6
33,0,10.650160364767611,87072.16,1044865.95,0,27533.74,1045110.93,1374193.75,515,274828.46,13.23,24,0.3162,0.263,Female,Single,High School,Government,Home Loan,0,0,2,1,1,4
21,4,7.761102391526801,58833.34,706000.04,3,27133.67,1152639.16,1753030.79,328,1065956.33,9.87,180,0.4612,1.5099,Male,Married,PhD,Self-employed,Gold Loan,1,1,1,2,3,3
60,3,19.039716345123864,95211.52,1142538.28,3,24414.13,1331782.2,1781155.31,401,228423.99,7.19,60,0.2564,0.1999,Female,Married,Graduate,Self-employed,Gold Loan,1,0,1,0,3,3
64,1,28.28751334576308,48104.62,577255.42,0,20162.57,1031084.66,3251867.99,422,247490.6,11.86,240,0.4191,0.4287,Male,Single,Graduate,Government,Agricultural Loan,1,1,2,0,1,0
39,0,22.939647353212976,19780.9,237370.86,4,3202.86,253715.16,524541.64,353,739314.84,12.49,180,0.1619,3.1146,Male,Married,Graduate,Salaried,Agricultural Loan,1,1,1,0,2,0
32,0,6.183078956651336,41528.96,498347.58,4,20289.01,256169.22,956672.07,582,230996.75,7.13,36,0.4886,0.4635,Female,Single,Post Graduate,Student,Home Loan,1,0,2,3,4,4
28,2,26.7991239190646,74697.47,896369.66,2,2943.6,297176.74,454907.33,416,355214.29,11.17,36,0.0394,0.3963,Female,Single,High School,Business,Gold Loan,1,0,2,1,0,3
28,4,22.0653992425272,33535.47,402425.61,0,12153.75,703317.38,993622.6,856,606720.13,11.12,180,0.3624,1.5077,Male,Married,Graduate,Student,Gold Loan,0,1,1,0,4,3
32,4,3.8383458370907455,30581.17,366974.09,0,10100.45,70091.27,199105.59,413,361463.16,9.65,240,0.3303,0.985,Female,Married,PhD,Salaried,Business Loan,0,0,1,2,2,1
53,3,21.384072467368867,48548.18,582578.19,0,4652.65,179872.04,450326.45,842,282077.54,12.25,24,0.0958,0.4842,Female,Divorced,PhD,Business,Vehicle Loan,0,0,0,2,0,6
46,4,8.680663722186798,25959.59,311515.04,2,5047.11,63968.21,276128.99,592,168420.26,10.0,36,0.1944,0.5406,Female,Single,PhD,Government,Personal Loan,0,0,2,2,1,5
59,3,14.741899719903293,43360.33,520323.98,1,6782.19,465945.21,2026962.43,494,1410511.39,11.74,180,0.1564,2.7108,Female,Single,Graduate,Student,Education Loan,0,0,2,0,4,2
48,4,9.006939422742564,37725.85,452710.23,4,1782.41,499873.55,734671.49,591,1637841.53,10.62,24,0.0472,3.6179,Female,Single,Graduate,Self-employed,Education Loan,1,0,2,0,3,2
25,2,2.5217771382308927,27058.36,324700.33,2,7911.7,39427.25,167537.85,560,575772.86,8.74,180,0.2924,1.7732,Female,Married,PhD,Salaried,Personal Loan,1,0,1,2,2,5
28,0,23.05750754050078,65410.78,784929.35,2,32498.36,841083.31,2739122.32,506,367436.68,11.25,60,0.4968,0.4681,Female,Single,PhD,Salaried,Education Loan,1,0,2,2,2,2
45,4,24.860512761243722,53508.34,642100.05,2,14971.32,538104.88,1621973.53,863,383948.07,12.16,84,0.2798,0.598,Male,Single,High School,Salaried,Personal Loan,0,1,2,1,2,5
47,4,6.959370040821618,29372.02,352464.19,0,8007.69,552012.94,761255.38,348,860917.82,13.82,48,0.2726,2.4426,Male,Married,Graduate,Student,Gold Loan,0,1,1,0,4,3
43,2,7.189143537585862,35990.97,431891.59,2,725.46,723022.6,2862101.64,305,1009964.38,9.66,36,0.0202,2.3385,Male,Single,PhD,Self-employed,Home Loan,1,1,2,2,3,4
50,1,12.8987318462592,30860.57,370326.86,1,2148.21,517045.76,640379.34,678,287183.8,7.45,180,0.0696,0.7755,Female,Single,Graduate,Student,Business Loan,0,0,2,0,4,1
43,3,24.344079573101425,24755.71,297068.51,3,6352.55,294355.22,621315.3,693,1045166.27,13.92,240,0.2566,3.5183,Male,Divorced,High School,Self-employed,Gold Loan,0,1,0,1,3,3
40,1,2.318042161402637,13108.79,157305.47,2,6457.25,78278.05,108158.83,523,723655.83,11.37,180,0.4926,4.6003,Male,Divorced,Post Graduate,Business,Agricultural Loan,1,1,0,3,0,0
38,0,24.261340598889397,27165.51,325986.09,1,11906.75,556448.54,1737827.97,322,1030731.18,13.63,240,0.4383,3.1619,Male,Divorced,Graduate,Government,Home Loan,1,1,0,0,1,4
38,1,27.681688828667202,24973.82,299685.88,0,4248.16,221227.88,792199.37,409,122832.69,7.73,12,0.1701,0.4099,Female,Single,Graduate,Salaried,Agricultural Loan,1,0,2,0,2,0
22,0,16.84512503369722,38907.19,466886.32,3,10563.39,357740.49,1632520.32,852,316360.36,9.39,60,0.2715,0.6776,Female,Divorced,High School,Self-employed,Personal Loan,0,0,0,1,3,5
24,3,1.8117444452818432,47307.27,567687.25,4,13073.42,1043989.42,4108607.5,698,385261.99,7.94,120,0.2764,0.6787,Female,Married,Graduate,Student,Agricultural Loan,0,0,1,0,4,0
50,2,8.08658279568823,22441.99,269303.92,4,7690.43,526011.98,2548221.71,471,304016.44,12.85,180,0.3427,1.1289,Female,Divorced,PhD,Student,Gold Loan,1,0,0,2,4,3
53,0,3.3415942231611484,45437.74,545252.93,0,15625.63,984045.78,3979283.67,605,2051041.76,13.16,24,0.3439,3.7616,Female,Married,High School,Salaried,Agricultural Loan,0,0,1,1,2,0
56,3,7.778507122482679,20460.52,245526.26,0,8079.78,490221.79,1074709.52,863,318732.0,10.51,48,0.3949,1.2982,Female,Married,Post Graduate,Salaried,Personal Loan,0,0,1,3,2,5
38,2,24.353460284763127,33685.56,404226.7,4,420.58,706888.19,2255213.13,881,643523.57,8.31,120,0.0125,1.592,Male,Married,High School,Salaried,Business Loan,0,1,1,1,2,1
57,1,1.6700336768379342,25299.72,303596.62,0,11937.42,435160.79,1232270.3,450,499954.28,7.89,60,0.4718,1.6468,Female,Single,PhD,Business,Business Loan,1,0,2,2,0,1
39,1,8.51470904555974,56823.44,681881.27,4,1990.58,440827.5,1438805.82,727,350746.23,11.12,12,0.035,0.5144,Male,Married,Graduate,Government,Agricultural Loan,0,1,1,0,1,0
48,0,15.508522878764744,38951.16,467413.93,0,9273.49,892683.18,2935461.31,766,250969.78,10.54,24,0.2381,0.5369,Female,Single,High School,Self-employed,Vehicle Loan,0,0,2,1,3,6
60,4,26.22122929457864,33992.64,407911.65,4,15629.46,719366.38,2739638.05,855,2291412.11,11.86,60,0.4598,5.6174,Female,Married,PhD,Salaried,Agricultural Loan,1,0,1,2,2,0
40,4,7.499464977509226,24955.52,299466.19,1,6085.01,163138.6,217329.21,366,370460.51,9.14,84,0.2438,1.2371,Male,Single,PhD,Self-employed,Business Loan,1,1,2,2,3,1
53,2,23.3498146961065,29812.86,357754.35,0,948.6,365229.54,1456163.05,455,891327.91,9.82,12,0.0318,2.4915,Female,Married,PhD,Student,Business Loan,1,0,1,2,4,1
32,1,17.50707224216671,108818.48,1305821.81,4,12472.78,284155.55,447537.73,505,439011.7,7.15,36,0.1146,0.3362,Male,Married,High School,Government,Personal Loan,1,1,1,1,1,5
35,3,20.291082521390827,26885.69,322628.3,0,7778.93,616384.17,680999.24,454,306515.21,11.27,84,0.2893,0.9501,Male,Single,High School,Government,Business Loan,0,1,2,1,1,1
61,2,25.853059427240723,48418.83,581026.01,4,2127.08,686272.65,2110715.38,808,482450.34,9.96,84,0.0439,0.8303,Male,Divorced,High School,Self-employed,Gold Loan,0,1,0,1,3,3
59,0,0.7924696111514784,33942.13,407305.53,4,7190.27,225362.57,749535.15,871,566080.16,13.44,120,0.2118,1.3898,Male,Married,Post Graduate,Student,Home Loan,0,1,1,3,4,4
22,0,15.892004388104672,47595.58,571146.97,3,7831.69,367684.63,418941.44,373,303862.76,11.49,36,0.1645,0.532,Male,Married,PhD,Student,Vehicle Loan,1,1,1,2,4,6
